name,IoU
0264_2.npy,0.14017949390121667
0026_4.npy,0.9023047999412279
0167_0.npy,0.9720431757724576
0162_2.npy,0.9711991621574446
0176_0.npy,0.9626669042679123
0084_5.npy,0.17529532713906076
0137_7.npy,0.0
0097_3.npy,0.4094505310058594
0084_3.npy,0.2419536649758239
0092_3.npy,0.9698310255808495
0137_6.npy,0.9530832741259769
0234_3.npy,0.7976249724383406
0132_5.npy,0.0
0178_3.npy,0.009203565475759113
0095_3.npy,0.3291015625
0176_2.npy,0.9465200398125895
0151_6.npy,0.9229288086530634
0176_7.npy,0.5386208867088909
0251_5.npy,0.28886715753949993
0171_7.npy,0.0
0176_5.npy,0.0
0167_5.npy,0.0
0140_3.npy,0.4844496754404736
0060_3.npy,0.15743786239869792
0183_4.npy,0.10145021701276087
0146_5.npy,0.0
0216_0.npy,0.6147731061869108
0140_6.npy,0.9130384353297667
0234_5.npy,0.8962692043241869
0205_4.npy,0.845249808256959
0216_1.npy,0.6163391463765701
0106_3.npy,0.9070080561775186
0171_0.npy,0.9800028511812963
0007_3.npy,0.0
0164_4.npy,0.8828361140046791
0179_5.npy,0.13304911134488678
0164_7.npy,0.7151665511328396
0060_0.npy,0.6965074819009598
0151_2.npy,0.9410198648371902
0162_3.npy,0.5877851975514746
0137_0.npy,0.8449070124552124
0007_0.npy,0.7586925923995204
0216_3.npy,0.6279639290315174
0178_7.npy,0.0
0026_7.npy,0.9890514780504632
0007_1.npy,0.6856897046171494
0105_1.npy,0.820779994045847
0007_4.npy,0.7990588151090594
0234_6.npy,0.7078768383015861
0181_4.npy,0.6480669456066945
0251_0.npy,0.5259991589031527
0170_3.npy,0.28997900114735997
0209_6.npy,0.6576720874270037
0137_4.npy,0.9525416023639474
0209_3.npy,0.8527781493738767
0060_1.npy,0.70310144070181
0097_5.npy,0.33287811279296875
0260_1.npy,0.15092003826458839
0041_3.npy,0.9400592801202987
0237_6.npy,0.9543073004110462
0140_4.npy,0.844782034346103
0151_0.npy,0.7892318629895693
0146_1.npy,0.6737647676080546
0162_4.npy,0.9746960856778901
0105_5.npy,0.7466738527871881
0128_3.npy,0.0
0209_2.npy,0.7751891211053874
