name,IoU
0007_0.npy,0.8611003526509978
0007_1.npy,0.874785976355483
0007_2.npy,0.7533318274226338
0007_3.npy,1.0
0007_4.npy,0.8458459087860496
0007_5.npy,1.0
0007_6.npy,0.8324799023639595
0007_7.npy,1.0
0012_0.npy,0.9568968051024307
0012_1.npy,0.955963114152301
0012_2.npy,0.9575539018298588
0012_3.npy,0.9726854161385029
0012_4.npy,0.9500620387070366
0012_5.npy,0.9763087649251756
0012_6.npy,0.9573944255115131
0012_7.npy,0.9793767765728703
0026_0.npy,0.9741789493833575
0026_1.npy,0.973380214378371
0026_2.npy,0.9826220514161922
0026_3.npy,0.9929682143268254
0026_4.npy,0.9795121429335616
0026_5.npy,0.9894783150639733
0026_6.npy,0.9748594707029704
0026_7.npy,0.99283220734862
0041_0.npy,0.9913794577952622
0041_1.npy,0.9898961405308373
0041_2.npy,0.9919335845501649
0041_3.npy,0.9828392992022992
0041_4.npy,0.9902645080585217
0041_5.npy,0.9660920915123204
0041_6.npy,0.9925775516567422
0041_7.npy,0.9834308959222146
0060_0.npy,0.9347481462541549
0060_1.npy,0.9198104892022918
0060_2.npy,0.9026282051282051
0060_3.npy,0.8399957835064829
0060_4.npy,0.9049356982734889
0060_5.npy,0.8084988592135284
0060_6.npy,0.910181932503178
0060_7.npy,0.8509930617487534
0079_0.npy,0.8137073088492356
0079_1.npy,0.8141416301364981
0079_2.npy,0.7876151813905535
0079_3.npy,0.41762070681931307
0079_4.npy,0.8260911506520157
0079_5.npy,0.4526147196594886
0079_6.npy,0.7357989557890963
0079_7.npy,0.2604783109137203
0084_0.npy,0.8172252004664744
0084_1.npy,0.7720773759461732
0084_2.npy,0.7504533333333333
0084_3.npy,0.5156109179863525
0084_4.npy,0.7453754947006315
0084_5.npy,0.39757956790567833
0084_6.npy,0.5958433159975847
0084_7.npy,0.3576749181492196
0092_0.npy,0.974962395070115
0092_1.npy,0.9676731892280866
0092_2.npy,0.9749421517600773
0092_3.npy,0.9872978317888788
0092_4.npy,0.9721030730859733
0092_5.npy,0.9776555895032017
0092_6.npy,0.9732553669093299
0092_7.npy,0.9801194304989018
0094_0.npy,0.8670769431502493
0094_1.npy,0.9068604265544555
0094_2.npy,0.8372608662862314
0094_3.npy,0.8741302490234375
0094_4.npy,0.8356381761310174
0094_5.npy,0.9451026916503906
0094_6.npy,0.8880281155975829
0094_7.npy,0.8879470825195312
0095_0.npy,0.9458058609022358
0095_1.npy,0.9616485644523027
0095_2.npy,0.9540037048687567
0095_3.npy,0.7366943359375
0095_4.npy,0.931943681071724
0095_5.npy,0.9661445617675781
0095_6.npy,0.9525606323083586
0095_7.npy,0.993096658233065
0097_0.npy,0.9713925275824755
0097_1.npy,0.9705519337527254
0097_2.npy,0.9782183090889205
0097_3.npy,0.9119644165039062
0097_4.npy,0.9636924699986813
0097_5.npy,0.8576393127441406
0097_6.npy,0.9759224857028376
0097_7.npy,0.9127311706542969
0105_0.npy,0.9649142397713061
0105_1.npy,0.9693133311673034
0105_2.npy,0.9669924483259865
0105_3.npy,0.9752700809840447
0105_4.npy,0.955973910465461
0105_5.npy,0.9638752385980587
0105_6.npy,0.9680225692166382
0105_7.npy,0.9726878563381244
0106_0.npy,0.9682178162435169
0106_1.npy,0.980677868826324
0106_2.npy,0.9676810446291759
0106_3.npy,0.9757085936792538
0106_4.npy,0.9782057968854779
0106_5.npy,0.9810606934416018
0106_6.npy,0.9778376271306567
0106_7.npy,0.9947091554086889
0128_0.npy,0.9622112537018757
0128_1.npy,0.9582516815846618
0128_2.npy,0.966086105960845
0128_3.npy,1.0
0128_4.npy,0.949361419548129
0128_5.npy,1.0
0128_6.npy,0.9722921914357683
0128_7.npy,1.0
0132_0.npy,0.9408590407421208
0132_1.npy,0.9317822685286296
0132_2.npy,0.9412073318687084
0132_3.npy,1.0
0132_4.npy,0.8828826050757038
0132_5.npy,1.0
0132_6.npy,0.9311774950556425
0132_7.npy,1.0
0137_0.npy,0.9558426658670456
0137_1.npy,0.9490350287163036
0137_2.npy,0.9475269831289951
0137_3.npy,1.0
0137_4.npy,0.9567509506642303
0137_5.npy,1.0
0137_6.npy,0.9517427944549716
0137_7.npy,1.0
0140_0.npy,0.9656658085341941
0140_1.npy,0.9646730419916658
0140_2.npy,0.9490858037342457
0140_3.npy,0.7704040478111022
0140_4.npy,0.9463557970586498
0140_5.npy,1.0
0140_6.npy,0.9238291139240506
0140_7.npy,1.0
0146_0.npy,0.9535176686848431
0146_1.npy,0.9455009752592136
0146_2.npy,0.947562388122565
0146_3.npy,1.0
0146_4.npy,0.9528505214368482
0146_5.npy,1.0
0146_6.npy,0.9521177954157704
0146_7.npy,0.5518394648829431
0151_0.npy,0.957906019664148
0151_1.npy,0.9445201402209141
0151_2.npy,0.9354701686695811
0151_3.npy,1.0
0151_4.npy,0.9540682677118119
0151_5.npy,1.0
0151_6.npy,0.946419286867526
0151_7.npy,0.6133554416641543
0162_0.npy,0.9619892383788551
0162_1.npy,0.9496058988049835
0162_2.npy,0.9418508638211383
0162_3.npy,0.6059654631083202
0162_4.npy,0.9603184672968343
0162_5.npy,1.0
0162_6.npy,0.9335237243230224
0162_7.npy,0.5662012145592388
0164_0.npy,0.8834610431004202
0164_1.npy,0.861952993117777
0164_2.npy,0.8816028921430927
0164_3.npy,1.0
0164_4.npy,0.7633620923544414
0164_5.npy,1.0
0164_6.npy,0.8878475718379676
0164_7.npy,0.8318984822095048
0167_0.npy,0.9610710607621009
0167_1.npy,0.9588774695412513
0167_2.npy,0.9604660098251777
0167_3.npy,0.0
0167_4.npy,0.9463991950296273
0167_5.npy,1.0
0167_6.npy,0.9618483471800406
0167_7.npy,0.0
0170_0.npy,0.950202097588038
0170_1.npy,0.9264615825613363
0170_2.npy,0.9459373916713139
0170_3.npy,0.0
0170_4.npy,0.9576798910632047
0170_5.npy,0.45938442011740444
0170_6.npy,0.953400988194917
0170_7.npy,0.0
0171_0.npy,0.971970749827902
0171_1.npy,0.9642982194498839
0171_2.npy,0.9736664508931646
0171_3.npy,0.0
0171_4.npy,0.9782495101241019
0171_5.npy,0.0
0171_6.npy,0.9780691866436212
0171_7.npy,1.0
0176_0.npy,0.9712958674283362
0176_1.npy,0.9641226855413654
0176_2.npy,0.9588276430480281
0176_3.npy,1.0
0176_4.npy,0.9365450164551011
0176_5.npy,1.0
0176_6.npy,0.8687975557448808
0176_7.npy,0.892753375491369
0178_0.npy,0.8846488890044596
0178_1.npy,0.8494162868310673
0178_2.npy,0.8967963712022331
0178_3.npy,0.0
0178_4.npy,0.9231243204059442
0178_5.npy,0.4311563252310321
0178_6.npy,0.9220772712846811
0178_7.npy,1.0
0179_0.npy,0.947570761410842
0179_1.npy,0.9607772533789432
0179_2.npy,0.9673211691308435
0179_3.npy,0.8728145505791166
0179_4.npy,0.9270859277708593
0179_5.npy,0.0
0179_6.npy,0.9588662790697674
0179_7.npy,0.0
0181_0.npy,0.7467590359684892
0181_1.npy,0.7827446931276383
0181_2.npy,0.6351180478230509
0181_3.npy,1.0
0181_4.npy,0.7717936772046589
0181_5.npy,1.0
0181_6.npy,0.6707462325870432
0181_7.npy,0.0
0183_0.npy,0.9173134563247087
0183_1.npy,0.9306537481752869
0183_2.npy,0.9245630240159158
0183_3.npy,0.7401064690501038
0183_4.npy,0.9493749837573742
0183_5.npy,0.8193308150879894
0183_6.npy,0.915652149265154
0183_7.npy,0.9563873482932262
0190_0.npy,0.9694209936496078
0190_1.npy,0.9625057907557123
0190_2.npy,0.9580325209737678
0190_3.npy,0.8756467587189788
0190_4.npy,0.966667780804519
0190_5.npy,0.9689129482943916
0190_6.npy,0.9669998401929307
0190_7.npy,0.9659438255138867
0205_0.npy,0.8840994353707985
0205_1.npy,0.8751705837755875
0205_2.npy,0.9143612877511459
0205_3.npy,0.9642994618502388
0205_4.npy,0.9074936921783011
0205_5.npy,0.9691126012128488
0205_6.npy,0.8908011403761149
0205_7.npy,0.9814054859334156
0209_0.npy,0.9042653881363559
0209_1.npy,0.9720475353740867
0209_2.npy,0.941859767078881
0209_3.npy,0.9238971928545389
0209_4.npy,0.8969226010979664
0209_5.npy,0.954251036116045
0209_6.npy,0.9475723851163359
0209_7.npy,0.9381800722084692
0216_0.npy,0.961112806428644
0216_1.npy,0.9518748604259293
0216_2.npy,0.958254663715615
0216_3.npy,0.9067257836976237
0216_4.npy,0.9690080744541927
0216_5.npy,0.9684056780318591
0216_6.npy,0.9494470474420016
0216_7.npy,0.9765396373861723
0234_0.npy,0.9695302879258781
0234_1.npy,0.9643695427659374
0234_2.npy,0.9665468925646379
0234_3.npy,0.971850798290104
0234_4.npy,0.9756915430444172
0234_5.npy,0.9753638200465485
0234_6.npy,0.9681462776476315
0234_7.npy,0.975333343069531
0237_0.npy,0.9669175145816851
0237_1.npy,0.9630882042140277
0237_2.npy,0.9610635820349716
0237_3.npy,0.0063868014845706944
0237_4.npy,0.8910831947214131
0237_5.npy,0.9560378273520853
0237_6.npy,0.958843184178444
0237_7.npy,0.9528757916505105
0248_0.npy,0.9842750722862392
0248_1.npy,0.9858035166778375
0248_2.npy,0.9878400908091235
0248_3.npy,0.988840910193586
0248_4.npy,0.9874081707276535
0248_5.npy,0.9835872020989723
0248_6.npy,0.9860769491142953
0248_7.npy,0.9889773423147581
0251_0.npy,0.9666939530910773
0251_1.npy,0.9752730636496246
0251_2.npy,0.9510767436334968
0251_3.npy,0.9906044561722155
0251_4.npy,0.9582312954655455
0251_5.npy,0.9933034216303795
0251_6.npy,0.952571160747389
0251_7.npy,0.9924279343719378
0260_0.npy,0.8490272018954754
0260_1.npy,0.8736142508364229
0260_2.npy,0.7629203329369798
0260_3.npy,0.7860628071423158
0260_4.npy,0.784174843502935
0260_5.npy,0.8497220812768117
0260_6.npy,0.794505503648299
0260_7.npy,0.8232399677778519
0264_0.npy,0.9624570452873054
0264_1.npy,0.965565515517303
0264_2.npy,0.917130564850653
0264_3.npy,0.9362259697133369
0264_4.npy,0.9221785774624092
0264_5.npy,0.9271849902139434
0264_6.npy,0.9317486635602185
0264_7.npy,0.9576407154913784
