name,IoU
0112_1.npy,0.9955322781330478
0159_0.npy,0.9568012030658776
0159_5.npy,0.4414651244304241
0075_2.npy,0.975121429013793
0113_5.npy,0.8709487915039062
0158_1.npy,0.9401541593949971
0199_6.npy,0.49867979315540406
0025_3.npy,0.9400998972610226
0201_6.npy,0.4071143845733595
0009_5.npy,0.0
0025_6.npy,0.9005215435223062
0246_7.npy,0.05901715295435935
0075_6.npy,0.9802182020337726
0246_2.npy,0.5227193185194968
0083_1.npy,0.9428778867238206
0158_0.npy,0.929525399475316
0241_4.npy,0.8497919308169967
0229_7.npy,0.8405253894791734
0113_0.npy,0.997573195100055
0241_5.npy,0.9205249144161278
0067_7.npy,0.9602501010389178
0127_6.npy,0.9148955633480713
0243_2.npy,0.532453315252705
0165_6.npy,0.8994825484488892
0014_0.npy,0.6570052556512904
0066_6.npy,0.9839173095433061
0014_2.npy,0.8791013287990428
0258_4.npy,0.36325332214829076
0113_7.npy,0.8452072143554688
0087_7.npy,0.9676007112637194
0013_7.npy,0.47136194660358227
0009_3.npy,1.0
0243_6.npy,0.5365191287774997
0050_3.npy,0.6918038692352406
0047_4.npy,0.9608729075477322
0003_3.npy,0.8240242004394531
0241_0.npy,0.8767570413266649
0252_2.npy,0.6204524270982823
0067_3.npy,0.9287450788294418
0113_1.npy,0.9973813496477568
0075_3.npy,0.9465173547793831
0025_5.npy,0.9660935564661781
0046_3.npy,0.8231442187282594
0165_3.npy,0.0
0227_0.npy,0.9439891163685835
0201_2.npy,0.4566343904533475
0050_4.npy,0.9729881625627876
0075_1.npy,0.9776112360610875
0083_4.npy,0.9767163685057851
0087_1.npy,0.9829242537409535
0009_2.npy,0.737618224346588
0009_1.npy,0.7271079136690648
0014_4.npy,0.6739925607657672
0175_2.npy,0.9372558255520766
0235_3.npy,0.9457652482440685
0112_6.npy,0.9960048842364824
0258_3.npy,0.08903144104145153
0085_5.npy,0.8091218525794636
0241_6.npy,0.7997327610640969
0189_3.npy,0.18172363672814756
0103_1.npy,0.7772552547640468
0031_5.npy,0.9074590894633809
0103_6.npy,0.8206817669233496
0159_2.npy,0.9385436109569691
0227_4.npy,0.93902937743046
0003_1.npy,0.9289876311037977
0113_6.npy,0.9976729384621504
0165_4.npy,0.8611264459308521
0074_5.npy,0.9114100619745735
0246_1.npy,0.5447873917008664
0229_3.npy,0.79012291046675
0031_3.npy,0.845794264995419
0085_6.npy,0.9630891538898353
0066_5.npy,0.8422242349644287
0229_0.npy,0.5167580281102407
0159_4.npy,0.9498410496503092
0227_1.npy,0.9415026108256167
0087_4.npy,0.9871576136342562
0066_7.npy,0.7846710486642947
0235_7.npy,0.920288265176959
0046_7.npy,0.6889632930402029
0199_7.npy,0.001185949497932664
0072_2.npy,0.8948530193410414
0127_2.npy,0.9199224089672321
0074_0.npy,0.9847593561072719
0175_3.npy,0.0
0246_6.npy,0.5195593013958879
0241_3.npy,0.8770412912794459
0199_2.npy,0.4623364406613579
0112_4.npy,0.9961003627569528
0103_0.npy,0.7738418065293692
0112_7.npy,0.8835487365722656
0031_1.npy,0.9414201679047981
0243_4.npy,0.5199823920177147
0050_5.npy,0.8842538348016636
0103_5.npy,0.9903860993345619
0229_4.npy,0.548557570492634
0067_2.npy,0.9851721035620272
0067_6.npy,0.9813597264330537
0101_7.npy,0.2714150863102837
0101_3.npy,0.24785886691122186
0243_7.npy,0.02913260988334101
0067_0.npy,0.987514882388905
0261_4.npy,0.45584453699304023
0025_1.npy,0.8724440328205721
0175_6.npy,0.9197057922157523
0227_5.npy,0.9145935718695133
0261_7.npy,0.28118188293639107
0103_7.npy,0.9349951476945534
0241_2.npy,0.7932097669098686
0258_1.npy,0.3487842093937675
0158_5.npy,0.0
0127_5.npy,0.16992948802172295
0175_4.npy,0.9219734693602148
0025_2.npy,0.8721247386126011
0009_4.npy,0.8153136864943048
0201_5.npy,0.09407249997174151
0127_4.npy,0.9139122507792743
0050_6.npy,0.969878084256737
0109_2.npy,0.9900302661612251
0109_5.npy,0.8854866027832031
0159_3.npy,0.0
0109_3.npy,0.9010581970214844
0083_7.npy,0.7462766641145865
0189_1.npy,0.5633910175618665
0046_1.npy,0.968112920307122
0118_5.npy,0.45732068761114403
0227_3.npy,0.9477224659251136
0199_1.npy,0.5087865989180227
0046_6.npy,0.9498581990868188
0241_1.npy,0.8692222818631836
0229_2.npy,0.5240854351283799
0261_1.npy,0.48414586826171946
0101_0.npy,0.9639789545225512
0014_3.npy,0.0
0025_4.npy,0.8944090670956222
0175_5.npy,0.2896265118013746
0067_4.npy,0.9850581163628673
0013_6.npy,0.5493864735847244
0067_1.npy,0.9881096137435799
0201_0.npy,0.4929262354412055
0118_0.npy,0.9681982620818961
0252_7.npy,0.07802696335689129
0031_4.npy,0.9168057404664129
0235_1.npy,0.9487921273841643
0087_5.npy,0.8116771407506231
0189_7.npy,0.06325359176695687
0003_0.npy,0.9295728936777878
0227_2.npy,0.9712591006737982
0075_4.npy,0.9748257704182329
0046_0.npy,0.9663806674414196
0072_3.npy,0.9878581696214662
0025_7.npy,0.9699347312873212
0258_7.npy,0.03902553627482331
0158_4.npy,0.8987747579368169
0101_2.npy,0.9604069481234909
0227_6.npy,0.9526394269078745
0165_5.npy,0.0
0113_4.npy,0.9966357524681497
0235_6.npy,0.9581603274344798
0243_5.npy,0.053242844161744664
0050_2.npy,0.9805107037351787
0072_4.npy,0.9110084276653416
0009_0.npy,0.7684481453444361
0235_5.npy,0.7257257797787393
0009_6.npy,0.4786242143794461
0189_6.npy,0.6242749023829801
0072_0.npy,0.9190012965766304
0158_7.npy,0.0
0050_0.npy,0.98456416208477
0261_5.npy,0.2911218323205331
0101_6.npy,0.9564616181315352
0087_0.npy,0.9840252575948661
0252_1.npy,0.6596086782529156
0109_7.npy,0.90301513671875
0075_5.npy,0.8689154933589041
0158_3.npy,0.0
0246_3.npy,0.052932000891341986
0165_7.npy,0.0
0013_3.npy,0.678557918933861
0261_2.npy,0.3263428173883107
0201_3.npy,0.10141427234984439
0003_6.npy,0.9637206578497877
0175_1.npy,0.948462850668028
0252_5.npy,0.02399138268703486
0103_3.npy,0.9636895977524012
0113_2.npy,0.9977058816930481
0047_5.npy,0.9365721239352242
0175_7.npy,0.0
0074_4.npy,0.9807922755291176
0118_4.npy,0.9710674620953099
0003_7.npy,0.7230949401855469
0127_7.npy,0.0
0087_2.npy,0.9864414178452943
0199_4.npy,0.4427328597653444
0013_5.npy,0.6869934308871731
0075_7.npy,0.9473530793023595
0246_4.npy,0.4989190726781397
0189_0.npy,0.5523195701229406
0165_1.npy,0.880561725299133
0235_0.npy,0.9443538998835855
0083_5.npy,0.9521209331365048
0112_5.npy,0.8782920837402344
0013_1.npy,0.5318463714503319
0252_4.npy,0.5972237204034302
0083_0.npy,0.943405202066775
0025_0.npy,0.8662653130630468
0175_0.npy,0.9362038147939571
0066_1.npy,0.9855325220975861
0118_1.npy,0.9610888463413764
0066_0.npy,0.9838012788047606
0103_4.npy,0.7661772290143494
0003_4.npy,0.9736652085400566
0199_5.npy,0.0005703048180924288
0087_6.npy,0.9833884434517838
0243_0.npy,0.556618129434123
0118_3.npy,0.6578331693451405
0047_0.npy,0.9635789473684211
0189_4.npy,0.6017607457276023
0243_3.npy,0.2742952832821658
0101_5.npy,0.17467880249023438
0158_2.npy,0.933763440860215
0109_6.npy,0.9878653463108675
0241_7.npy,0.864291953062697
0201_7.npy,0.023255443610459375
0083_6.npy,0.9331807780320366
0072_7.npy,0.9535480998430789
0261_6.npy,0.44210408931687284
0103_2.npy,0.7811378114544982
0109_1.npy,0.9937777951158617
0189_5.npy,0.07806783405048437
0013_2.npy,0.5605332645079315
0074_6.npy,0.9855062484938204
0014_5.npy,0.0
0252_3.npy,0.029758626677581803
0229_5.npy,0.7795935783241773
0261_0.npy,0.49699463353564344
0085_3.npy,0.8350484839483121
0087_3.npy,0.6842542544454419
0066_3.npy,0.8578028780604432
0074_3.npy,0.9294309641400043
0159_6.npy,0.9553441669969613
0235_2.npy,0.9379405048213704
0261_3.npy,0.2989531662159696
0258_2.npy,0.3982540180877244
0165_0.npy,0.9086811823797418
0109_0.npy,0.9935792116617507
0083_2.npy,0.9187494971217075
0046_2.npy,0.9406676749089229
0074_7.npy,0.8560259083296305
0031_7.npy,0.9377573080176709
0085_7.npy,0.8263124135426085
0118_6.npy,0.9612819109926313
0014_1.npy,0.6577248811782425
0246_5.npy,0.0647535996755222
0066_2.npy,0.9840780956358322
0252_0.npy,0.6612793746740117
0101_1.npy,0.958712230173593
0258_5.npy,0.07821461334882095
0014_6.npy,0.744156815490412
0003_2.npy,0.9490498173270271
0047_1.npy,0.9637745259096385
0199_3.npy,0.0011813108476923704
0047_6.npy,0.9615587669455505
0072_1.npy,0.9287845224297206
0101_4.npy,0.8950039703914306
0085_4.npy,0.955005293494883
0246_0.npy,0.5418689017654145
0235_4.npy,0.9257507531828048
0072_6.npy,0.9197368867188824
0085_1.npy,0.9749542855724439
0201_1.npy,0.4899493261770878
0159_1.npy,0.9705733506140838
0229_6.npy,0.5891554231348716
0047_2.npy,0.9544571726581186
0047_7.npy,0.8558385933273219
0009_7.npy,0.0
0199_0.npy,0.5092710403293829
0127_1.npy,0.9136451868005464
0085_2.npy,0.9629160459245119
0013_0.npy,0.5358209445046109
0118_2.npy,0.9487526898860286
0067_5.npy,0.9567286771105309
0083_3.npy,0.7652394701772807
0112_0.npy,0.9952039340468615
0258_6.npy,0.39441704157406904
0189_2.npy,0.5002543816314342
0127_0.npy,0.93661928420845
0075_0.npy,0.9793180063345992
0243_1.npy,0.5582380518735877
0046_5.npy,0.7281975172739157
0252_6.npy,0.6204764069592074
0158_6.npy,0.8653544174770654
0112_2.npy,0.9953592780850444
0229_1.npy,0.519131236707884
0072_5.npy,0.9465896848209049
0159_7.npy,0.0
0050_7.npy,0.8999704747457264
0003_5.npy,0.69091796875
0118_7.npy,0.7558284666471485
0031_6.npy,0.9275665887376856
0066_4.npy,0.9735436763027039
